tract,serial_number,repeat_index,num_people,household_income,num_vehicles
1201,133002,0,1,<=0,1
1201,133002,1,1,<=0,3
1201,133002,2,1,<=0,2
1201,137407,0,4+,100000+,3
1201,137407,1,4+,20000-30000,3
1201,137407,2,4+,100000+,2
1201,139920,0,3,60000-70000,2
1201,139920,1,3,20000-30000,1
1201,139920,2,3,100000+,3
1201,144453,0,2,50000-60000,2
1201,144453,1,2,100000+,2
1201,144453,2,2,100000+,2
1201,144453,3,2,50000-60000,2
1201,146269,0,2,0-10000,1
1201,146412,0,1,<=0,2
1201,146412,1,1,<=0,1
1201,148513,0,1,<=0,1
1201,148513,1,1,<=0,1
1201,148513,2,1,<=0,0
1201,148513,3,1,<=0,1
1201,148513,4,1,<=0,1
1201,152339,0,3,50000-60000,2
1201,152339,1,3,60000-70000,4
1201,153452,0,1,<=0,1
1201,153452,1,1,<=0,1
1201,153452,2,1,<=0,1
1201,153452,3,1,<=0,1
1201,153452,4,1,<=0,1
1201,153865,0,2,<=0,4
1201,155405,0,2,30000-40000,0
1201,155405,1,2,100000+,1
1201,156136,0,1,<=0,1
1201,156136,1,1,<=0,0
1201,156136,2,1,<=0,1
1201,156136,3,1,<=0,3
1201,156136,4,1,<=0,1
1201,156136,5,1,<=0,0
1201,160877,0,2,50000-60000,3
1201,160877,1,2,90000-100000,2
1201,160877,2,2,100000+,2
1201,160877,3,2,100000+,6
1201,161490,0,2,<=0,2
1201,161490,1,2,100000+,3
1201,161490,2,2,80000-90000,0
1201,166996,0,2,90000-100000,3
1201,166996,1,2,0-10000,2
1201,166996,2,2,<=0,2
1201,166996,3,2,30000-40000,2
1201,166996,4,2,<=0,2
1201,166996,5,2,100000+,1
1201,167484,0,2,60000-70000,4
1201,168614,0,2,100000+,2
1201,168614,1,2,100000+,2
1201,168614,2,2,50000-60000,2
1201,172351,0,2,100000+,2
1201,172351,1,2,<=0,0
1201,172351,2,2,100000+,4
1201,172351,3,2,100000+,2
1201,179981,0,3,50000-60000,3
1201,181028,0,1,<=0,0
1201,181028,1,1,<=0,1
1201,181028,2,1,<=0,1
1201,181028,3,1,<=0,1
1201,181028,4,1,<=0,0
1201,181028,5,1,<=0,1
1201,181028,6,1,<=0,0
1201,181028,7,1,<=0,0
1201,181028,8,1,<=0,1
1201,181028,9,1,<=0,1
1201,181028,10,1,<=0,1
1201,181028,11,1,<=0,1
1201,181028,12,1,<=0,0
1201,182464,0,1,<=0,1
1201,182464,1,1,<=0,1
1201,182464,2,1,<=0,1
1201,182464,3,1,<=0,1
1201,184841,0,2,100000+,2
1201,184841,1,2,<=0,3
1201,184841,2,2,20000-30000,6
1201,184841,3,2,<=0,2
1201,184841,4,2,60000-70000,3
1201,184841,5,2,70000-80000,2
1201,184841,6,2,40000-50000,3
1201,184841,7,2,100000+,2
1201,184841,8,2,80000-90000,3
1201,184841,9,2,100000+,1
1201,184841,10,2,80000-90000,1
1201,186167,0,2,70000-80000,2
1201,186167,1,2,<=0,3
1201,186167,2,2,50000-60000,1
1201,186167,3,2,10000-20000,2
1201,186167,4,2,<=0,2
1201,186167,5,2,90000-100000,2
1201,186167,6,2,50000-60000,2
1201,186167,7,2,100000+,3
1201,187735,0,1,<=0,2
1201,187735,1,1,<=0,1
1201,187735,2,1,<=0,1
1201,187735,3,1,<=0,2
1201,191073,0,1,<=0,1
1201,191073,1,1,<=0,1
1201,191073,2,1,<=0,2
1201,191073,3,1,<=0,0
1201,191073,4,1,<=0,1
1201,191073,5,1,<=0,1
1201,191073,6,1,<=0,2
1201,191073,7,1,<=0,0
1201,191073,8,1,<=0,0
1201,191073,9,1,<=0,1
1201,191073,10,1,<=0,1
1201,191073,11,1,<=0,1
1201,191073,12,1,<=0,1
1201,191073,13,1,<=0,1
1201,191073,14,1,<=0,1
1201,191073,15,1,<=0,1
1201,191528,0,3,20000-30000,3
1201,191528,1,3,30000-40000,3
1201,191528,2,3,40000-50000,3
1201,193179,0,2,50000-60000,1
1201,193749,0,2,20000-30000,2
1201,193749,1,2,80000-90000,1
1201,193749,2,2,0-10000,0
1201,193749,3,2,<=0,1
1201,194364,0,2,100000+,2
1201,196691,0,2,10000-20000,2
1201,196691,1,2,<=0,1
1201,196691,2,2,10000-20000,1
1201,196691,3,2,100000+,1
1201,196691,4,2,100000+,2
1201,198515,0,3,100000+,3
1201,198515,1,3,100000+,3
1201,198515,2,3,90000-100000,1
1201,198515,3,3,100000+,6
1201,198515,4,3,70000-80000,2
1201,199107,0,1,<=0,1
1201,199107,1,1,<=0,1
1201,199107,2,1,<=0,2
1201,199107,3,1,<=0,2
1201,199107,4,1,<=0,1
1201,199107,5,1,<=0,2
1201,199107,6,1,<=0,2
1201,199107,7,1,<=0,2
1201,199107,8,1,<=0,1
1201,199107,9,1,<=0,1
1201,201723,0,2,100000+,3
1201,203643,0,3,90000-100000,5
1201,203643,1,3,30000-40000,3
1201,203643,2,3,50000-60000,2
1201,204862,0,1,<=0,1
1201,204862,1,1,<=0,1
1201,204862,2,1,<=0,1
1201,204862,3,1,<=0,1
1201,204862,4,1,<=0,1
1201,208427,0,1,<=0,1
1201,208427,1,1,<=0,1
1201,208427,2,1,<=0,1
1201,209408,0,1,<=0,1
1201,209408,1,1,<=0,1
1201,209408,2,1,<=0,1
1201,209408,3,1,<=0,1
1201,209408,4,1,<=0,1
1201,209408,5,1,<=0,0
1201,209408,6,1,<=0,1
1201,211661,0,1,<=0,0
1201,214054,0,4+,20000-30000,3
1201,214054,1,4+,100000+,1
1201,214054,2,4+,80000-90000,1
1201,216007,0,1,<=0,1
1201,216007,1,1,<=0,1
1201,216007,2,1,<=0,1
1201,216007,3,1,<=0,1
1201,216007,4,1,<=0,1
1201,216007,5,1,<=0,1
1201,216225,0,4+,20000-30000,2
1201,216225,1,4+,<=0,1
1201,216225,2,4+,0-10000,3
1201,216225,3,4+,40000-50000,2
1201,216225,4,4+,60000-70000,3
1201,216225,5,4+,100000+,1
1201,216225,6,4+,100000+,4
1201,221361,0,4+,100000+,3
1201,221361,1,4+,<=0,2
1201,221361,2,4+,80000-90000,3
1201,224039,0,2,50000-60000,2
1201,224039,1,2,30000-40000,2
1201,225252,0,2,<=0,2
1201,225487,0,2,<=0,1
1201,225487,1,2,<=0,2
1201,225487,2,2,100000+,0
1201,225487,3,2,100000+,2
1201,227059,0,2,<=0,3
1201,227059,1,2,<=0,1
1201,227059,2,2,100000+,1
1201,227059,3,2,<=0,2
1201,228544,0,2,100000+,1
1201,229382,0,1,<=0,1
1201,229382,1,1,<=0,1
1201,229382,2,1,<=0,1
1201,229382,3,1,<=0,1
1201,229382,4,1,<=0,1
1201,229382,5,1,<=0,1
1201,229382,6,1,<=0,1
1201,229382,7,1,<=0,1
1201,229382,8,1,<=0,1
1201,229382,9,1,<=0,2
1201,229382,10,1,<=0,1
1201,229382,11,1,<=0,1
1201,229382,12,1,<=0,1
1201,229382,13,1,<=0,1
1201,234021,0,1,<=0,1
1201,236622,0,1,<=0,1
1201,236622,1,1,<=0,1
1201,236622,2,1,<=0,2
1201,236622,3,1,<=0,0
1201,236622,4,1,<=0,0
1201,236622,5,1,<=0,1
1201,237769,0,4+,80000-90000,4
1201,241143,0,2,70000-80000,2
1201,241143,1,2,60000-70000,0
1201,241143,2,2,<=0,2
1201,241143,3,2,<=0,0
1201,241143,4,2,100000+,2
1201,241143,5,2,<=0,2
1201,242305,0,1,<=0,1
1201,242704,0,2,100000+,2
1201,242704,1,2,60000-70000,3
1201,242704,2,2,50000-60000,2
1201,242704,3,2,<=0,2
1201,242704,4,2,20000-30000,1
1201,243099,0,4+,<=0,3
1201,243207,0,3,70000-80000,4
1201,243207,1,3,<=0,2
1201,243207,2,3,80000-90000,2
1201,243207,3,3,<=0,2
1201,243207,4,3,100000+,1
1201,244732,0,2,<=0,2
1201,244732,1,2,100000+,2
1201,244732,2,2,<=0,1
1201,244732,3,2,50000-60000,1
1201,245400,0,1,<=0,1
1201,246096,0,2,20000-30000,2
1201,246096,1,2,<=0,2
1201,247028,0,2,10000-20000,1
1201,247028,1,2,100000+,2
1201,247028,2,2,50000-60000,2
1201,247683,0,1,<=0,1
1201,247683,1,1,<=0,1
1201,248999,0,4+,70000-80000,3
1201,248999,1,4+,40000-50000,2
1201,248999,2,4+,50000-60000,3
1201,248999,3,4+,40000-50000,2
1201,248999,4,4+,100000+,2
1201,249365,0,1,<=0,1
1201,249365,1,1,<=0,1
1201,249365,2,1,<=0,2
1201,249887,0,1,<=0,2
1201,249887,1,1,<=0,1
1201,249887,2,1,<=0,1
1201,249887,3,1,<=0,1
1201,251252,0,2,<=0,0
1201,252645,0,1,<=0,0
1201,252645,1,1,<=0,0
1201,252645,2,1,<=0,1
1201,252645,3,1,<=0,2
1201,252645,4,1,<=0,1
1201,252645,5,1,<=0,2
1201,253534,0,4+,30000-40000,4
1201,254904,0,2,40000-50000,1
1201,254904,1,2,100000+,1
1201,254904,2,2,60000-70000,1
1201,254904,3,2,<=0,2
1201,255555,0,1,<=0,1
1201,255555,1,1,<=0,1
1201,255555,2,1,<=0,1
1201,255555,3,1,<=0,1
1201,255555,4,1,<=0,1
1201,255555,5,1,<=0,1
1201,255555,6,1,<=0,0
1201,255555,7,1,<=0,0
1201,255555,8,1,<=0,1
1201,255860,0,1,<=0,1
1201,255860,1,1,<=0,1
1201,255860,2,1,<=0,1
1201,261627,0,1,<=0,1
1201,262516,0,3,100000+,0
1201,262516,1,3,100000+,2
1201,263931,0,3,<=0,4
1201,263931,1,3,100000+,1
1201,263931,2,3,100000+,6
1201,263931,3,3,100000+,1
1201,270215,0,2,20000-30000,2
1201,270215,1,2,<=0,1
1201,271872,0,1,<=0,1
1201,272665,0,1,<=0,1
1201,272665,1,1,<=0,1
1201,272665,2,1,<=0,1
1201,272665,3,1,<=0,1
1201,272665,4,1,<=0,1
1201,273486,0,2,<=0,1
1201,273538,0,2,90000-100000,2
1201,279449,0,1,<=0,1
1201,281618,0,1,<=0,1
1201,281618,1,1,<=0,0
1201,281618,2,1,<=0,1
1201,281618,3,1,<=0,1
1201,282514,0,1,<=0,1
1201,282514,1,1,<=0,1
1201,282514,2,1,<=0,1
1201,282514,3,1,<=0,2
1201,282514,4,1,<=0,2
1201,282514,5,1,<=0,1
1201,282559,0,2,20000-30000,1
1201,282559,1,2,70000-80000,1
1201,282559,2,2,70000-80000,2
1201,282559,3,2,80000-90000,2
1201,282559,4,2,100000+,2
1201,282559,5,2,70000-80000,1
1201,288136,0,1,<=0,1
1201,290122,0,3,10000-20000,2
1201,290122,1,3,<=0,2
1201,290122,2,3,100000+,3
1201,290122,3,3,<=0,3
1201,290122,4,3,100000+,4
1201,294216,0,1,<=0,2
1201,294231,0,1,<=0,1
1201,294231,1,1,<=0,1
1201,294231,2,1,<=0,1
1201,294231,3,1,<=0,1
1201,294231,4,1,<=0,1
1201,298154,0,2,20000-30000,3
1201,298154,1,2,20000-30000,3
1201,298154,2,2,50000-60000,2
1201,298318,0,4+,60000-70000,1
1201,300523,0,3,100000+,1
1201,305981,0,1,<=0,1
1201,305981,1,1,<=0,1
1201,305981,2,1,<=0,1
1201,305981,3,1,<=0,1
1201,308544,0,1,<=0,1
1201,308544,1,1,<=0,1
1201,308544,2,1,<=0,2
1201,316863,0,1,<=0,1
1201,316863,1,1,<=0,1
1201,316863,2,1,<=0,1
1201,317190,0,3,100000+,2
1201,317190,1,3,10000-20000,3
1201,317190,2,3,100000+,2
1201,317190,3,3,20000-30000,2
1201,317190,4,3,<=0,1
1201,317190,5,3,50000-60000,6
1201,317190,6,3,90000-100000,6
1201,317190,7,3,30000-40000,2
1201,317726,0,4+,80000-90000,3
1201,319878,0,2,<=0,2
1201,319878,1,2,<=0,2
1201,319878,2,2,60000-70000,1
1201,319878,3,2,80000-90000,2
1201,319878,4,2,40000-50000,2
1201,319878,5,2,60000-70000,4
1201,319878,6,2,100000+,2
1201,319878,7,2,<=0,2
1201,319878,8,2,100000+,2
1201,319878,9,2,<=0,0
1201,319878,10,2,30000-40000,2
1201,320014,0,1,<=0,1
1201,320216,0,1,<=0,1
1201,320216,1,1,<=0,2
1201,320216,2,1,<=0,1
1201,321561,0,1,<=0,1
1201,321561,1,1,<=0,2
1201,321561,2,1,<=0,1
1201,321844,0,3,30000-40000,3
1201,321844,1,3,100000+,1
1201,321844,2,3,10000-20000,3
1201,321844,3,3,100000+,3
1201,321844,4,3,<=0,2
1201,328528,0,4+,50000-60000,2
1201,328528,1,4+,80000-90000,3
1201,328528,2,4+,30000-40000,2
1201,329100,0,3,60000-70000,1
1201,329100,1,3,40000-50000,1
1201,329100,2,3,<=0,3
1201,329100,3,3,10000-20000,4
1201,329100,4,3,70000-80000,2
1201,329100,5,3,20000-30000,3
1201,329100,6,3,40000-50000,2
1201,329100,7,3,90000-100000,3
1201,329100,8,3,80000-90000,2
1201,329100,9,3,90000-100000,4
1201,329100,10,3,40000-50000,3
1201,329100,11,3,100000+,1
1201,331848,0,3,90000-100000,1
1201,331848,1,3,60000-70000,1
1201,336189,0,4+,<=0,2
1201,336189,1,4+,40000-50000,2
1201,336189,2,4+,100000+,2
1201,337716,0,1,<=0,2
1201,337716,1,1,<=0,1
1201,337716,2,1,<=0,1
1201,337716,3,1,<=0,1
1201,337716,4,1,<=0,1
1201,338729,0,4+,50000-60000,2
1201,338729,1,4+,100000+,2
1201,338729,2,4+,80000-90000,1
1201,338729,3,4+,100000+,2
1201,338729,4,4+,100000+,2
1201,340363,0,1,<=0,1
1201,340363,1,1,<=0,2
1201,340363,2,1,<=0,1
1201,340363,3,1,<=0,1
1201,340363,4,1,<=0,1
1201,342884,0,2,100000+,2
1201,342884,1,2,0-10000,2
1201,342884,2,2,<=0,1
1201,342884,3,2,50000-60000,2
1201,342898,0,1,<=0,2
1201,342898,1,1,<=0,2
1201,342898,2,1,<=0,1
1201,342898,3,1,<=0,1
1201,342898,4,1,<=0,1
1201,342898,5,1,<=0,1
1201,342898,6,1,<=0,1
1201,342898,7,1,<=0,1
1201,342898,8,1,<=0,0
1201,342898,9,1,<=0,1
1201,342898,10,1,<=0,1
1201,342898,11,1,<=0,1
1201,342898,12,1,<=0,0
1201,342898,13,1,<=0,1
1201,342898,14,1,<=0,1
1201,345817,0,2,50000-60000,2
1201,346359,0,4+,40000-50000,3
1201,346359,1,4+,100000+,2
1201,346359,2,4+,20000-30000,3
1201,353200,0,1,<=0,1
1201,353200,1,1,<=0,1
1201,353200,2,1,<=0,1
1201,353286,0,3,90000-100000,2
1201,353286,1,3,<=0,2
1201,353998,0,2,50000-60000,2
1201,353998,1,2,10000-20000,1
1201,353998,2,2,<=0,2
1201,353998,3,2,10000-20000,1
1201,353998,4,2,100000+,4
1201,353998,5,2,50000-60000,1
1201,355003,0,2,100000+,2
1201,358623,0,4+,50000-60000,2
1201,358623,1,4+,20000-30000,1
1201,358623,2,4+,0-10000,0
1201,359793,0,4+,80000-90000,1
1201,359793,1,4+,100000+,1
1201,359793,2,4+,30000-40000,1
1201,359793,3,4+,<=0,2
1201,359793,4,4+,80000-90000,2
1201,360543,0,1,<=0,1
1201,360543,1,1,<=0,1
1201,360543,2,1,<=0,1
1201,360543,3,1,<=0,1
1201,360543,4,1,<=0,1
1201,360543,5,1,<=0,1
1201,360543,6,1,<=0,1
1201,360543,7,1,<=0,1
1201,360543,8,1,<=0,1
1201,360543,9,1,<=0,1
1201,360543,10,1,<=0,1
1201,360543,11,1,<=0,1
1201,360543,12,1,<=0,1
1201,360543,13,1,<=0,0
1201,360869,0,1,<=0,1
1201,360917,0,3,100000+,4
1201,363520,0,4+,80000-90000,3
1201,363520,1,4+,40000-50000,2
1201,363520,2,4+,80000-90000,1
1201,363520,3,4+,90000-100000,2
1201,363520,4,4+,70000-80000,4
1201,363652,0,2,40000-50000,3
1201,364669,0,1,<=0,1
1201,364669,1,1,<=0,0
1201,365933,0,2,<=0,1
1201,365933,1,2,100000+,2
1201,366032,0,3,70000-80000,1
1201,366032,1,3,10000-20000,1
1201,367122,0,2,30000-40000,2
1201,367122,1,2,70000-80000,2
1201,367122,2,2,<=0,1
1201,367122,3,2,60000-70000,1
1201,367122,4,2,<=0,4
1201,367423,0,2,100000+,1
1201,367423,1,2,30000-40000,2
1201,367423,2,2,100000+,1
1201,367423,3,2,60000-70000,3
1201,372621,0,4+,100000+,2
1201,372621,1,4+,100000+,1
1201,372621,2,4+,100000+,0
1201,372621,3,4+,100000+,2
1201,372621,4,4+,100000+,3
1201,372621,5,4+,60000-70000,2
1201,376405,0,2,100000+,2
1201,381196,0,2,40000-50000,2
1201,381196,1,2,70000-80000,2
1201,381196,2,2,<=0,2
1201,381196,3,2,70000-80000,1
1201,381196,4,2,50000-60000,2
1201,383209,0,1,<=0,1
1201,383209,1,1,<=0,1
1201,383209,2,1,<=0,1
1201,383209,3,1,<=0,1
1201,383209,4,1,<=0,1
1201,392051,0,1,<=0,0
1201,392051,1,1,<=0,1
1201,392051,2,1,<=0,1
1201,392051,3,1,<=0,1
1201,392051,4,1,<=0,0
1201,397081,0,3,100000+,1
1201,397081,1,3,<=0,2
1201,397081,2,3,90000-100000,3
1201,397941,0,1,<=0,2
1201,397941,1,1,<=0,1
1201,400980,0,3,100000+,3
1201,401647,0,4+,60000-70000,1
1201,401647,1,4+,100000+,3
1201,401647,2,4+,90000-100000,3
1201,401647,3,4+,<=0,1
1201,401647,4,4+,50000-60000,4
1201,401647,5,4+,40000-50000,3
1201,401647,6,4+,50000-60000,3
1201,401647,7,4+,80000-90000,2
1201,401647,8,4+,20000-30000,2
1201,401647,9,4+,60000-70000,5
1201,406273,0,4+,80000-90000,4
1201,406273,1,4+,100000+,3
1201,406595,0,2,<=0,4
1201,406595,1,2,<=0,0
1201,406595,2,2,40000-50000,2
1201,408712,0,3,100000+,2
1201,408712,1,3,30000-40000,5
1201,413167,0,1,<=0,1
1201,413167,1,1,<=0,0
1201,413167,2,1,<=0,1
1201,413167,3,1,<=0,1
1201,413167,4,1,<=0,1
1201,413167,5,1,<=0,1
1201,413167,6,1,<=0,1
1201,413167,7,1,<=0,2
1201,413167,8,1,<=0,1
1201,413167,9,1,<=0,1
1201,416166,0,2,<=0,2
1201,419170,0,1,<=0,1
1201,421506,0,2,70000-80000,1
1201,421506,1,2,100000+,1
1201,421506,2,2,80000-90000,1
1201,421506,3,2,60000-70000,2
1201,421506,4,2,70000-80000,2
1201,422792,0,2,60000-70000,3
1201,422792,1,2,20000-30000,1
1201,422792,2,2,<=0,2
1201,422792,3,2,<=0,2
1201,422792,4,2,100000+,2
1201,425160,0,4+,100000+,0
1201,425160,1,4+,10000-20000,3
1201,425160,2,4+,40000-50000,2
1201,432248,0,1,<=0,2
1201,432248,1,1,<=0,1
1201,432248,2,1,<=0,1
1201,432407,0,2,<=0,0
1201,432407,1,2,50000-60000,1
1201,432407,2,2,50000-60000,2
1201,432407,3,2,20000-30000,0
1201,439233,0,2,70000-80000,2
1201,439233,1,2,<=0,2
1201,439233,2,2,60000-70000,1
1201,441029,0,3,100000+,2
1201,441313,0,1,<=0,1
1201,445166,0,1,<=0,1
1201,445166,1,1,<=0,1
1201,445166,2,1,<=0,1
1201,446354,0,2,<=0,0
1201,446354,1,2,20000-30000,2
1201,450105,0,4+,10000-20000,3
1201,450105,1,4+,0-10000,3
1201,450105,2,4+,100000+,3
1201,450105,3,4+,50000-60000,0
1201,450105,4,4+,60000-70000,1
1201,450105,5,4+,<=0,3
1201,450105,6,4+,70000-80000,1
1201,450105,7,4+,100000+,3
1201,451376,0,2,<=0,3
1201,451376,1,2,20000-30000,2
1201,451376,2,2,<=0,2
1201,451376,3,2,100000+,2
1201,451376,4,2,20000-30000,1
1201,453888,0,2,<=0,3
1201,453888,1,2,100000+,1
1201,453888,2,2,60000-70000,4
1201,453888,3,2,<=0,2
1201,453888,4,2,<=0,2
1201,453888,5,2,30000-40000,1
1201,453888,6,2,<=0,2
1201,453888,7,2,40000-50000,2
1201,453888,8,2,80000-90000,3
1201,453888,9,2,50000-60000,2
1201,454592,0,2,100000+,1
1201,454592,1,2,40000-50000,2
1201,454592,2,2,100000+,2
1201,457690,0,1,<=0,1
1201,457690,1,1,<=0,0
1201,457690,2,1,<=0,1
1201,458908,0,2,20000-30000,1
1201,458908,1,2,100000+,2
1201,458908,2,2,100000+,2
1201,463207,0,2,100000+,2
1201,463207,1,2,60000-70000,1
1201,464963,0,3,80000-90000,2
1201,464963,1,3,<=0,3
1201,464963,2,3,100000+,2
1201,464963,3,3,70000-80000,2
1201,464963,4,3,100000+,4
1201,469497,0,4+,60000-70000,2
1201,471835,0,1,<=0,0
1201,471835,1,1,<=0,1
1201,471835,2,1,<=0,2
1201,474890,0,2,30000-40000,1
1201,474890,1,2,10000-20000,2
1201,474890,2,2,50000-60000,1
1201,474890,3,2,60000-70000,2
1201,476053,0,3,100000+,2
1201,476053,1,3,100000+,6
1201,476053,2,3,<=0,3
1201,476053,3,3,60000-70000,1
1201,476053,4,3,60000-70000,1
1201,476513,0,4+,100000+,1
1201,476513,1,4+,100000+,2
1201,476513,2,4+,20000-30000,1
1201,478596,0,1,<=0,0
1201,478596,1,1,<=0,1
1201,485050,0,4+,40000-50000,2
1201,485050,1,4+,80000-90000,2
1201,485050,2,4+,0-10000,1
1201,486671,0,2,30000-40000,3
1201,489495,0,1,<=0,3
1201,490673,0,1,<=0,1
1201,490673,1,1,<=0,1
1201,490673,2,1,<=0,1
1201,490673,3,1,<=0,1
1201,490673,4,1,<=0,1
1201,490706,0,2,<=0,0
1201,490706,1,2,<=0,4
1201,490706,2,2,50000-60000,3
1201,490706,3,2,70000-80000,2
1201,490706,4,2,<=0,1
1201,493930,0,1,<=0,1
1201,493930,1,1,<=0,1
1201,493930,2,1,<=0,1
1201,493930,3,1,<=0,1
1201,493930,4,1,<=0,1
1201,493930,5,1,<=0,1
1201,493930,6,1,<=0,2
1201,493930,7,1,<=0,1
1201,496589,0,2,30000-40000,1
1201,496589,1,2,100000+,2
1201,496589,2,2,50000-60000,0
1201,497447,0,2,100000+,3
1201,497543,0,2,70000-80000,0
1201,497543,1,2,90000-100000,2
1201,497543,2,2,50000-60000,3
1201,497543,3,2,60000-70000,1
1201,497543,4,2,100000+,1
1201,499593,0,2,<=0,2
1201,499593,1,2,50000-60000,1
1201,499593,2,2,90000-100000,1
1201,499593,3,2,50000-60000,2
1201,502086,0,3,40000-50000,3
1201,502833,0,1,<=0,0
1201,502833,1,1,<=0,0
1201,502833,2,1,<=0,1
1201,502833,3,1,<=0,1
1201,502833,4,1,<=0,1
1201,503319,0,2,<=0,1
1201,503319,1,2,<=0,0
1201,503319,2,2,90000-100000,2
1201,503840,0,1,<=0,1
1201,504469,0,3,30000-40000,2
1201,504469,1,3,<=0,1
1201,504469,2,3,90000-100000,4
1201,504469,3,3,100000+,2
1201,504469,4,3,20000-30000,3
1201,505201,0,1,<=0,1
1201,505201,1,1,<=0,1
1201,505201,2,1,<=0,1
1201,506802,0,2,10000-20000,2
1201,506802,1,2,<=0,1
1201,506802,2,2,100000+,2
1201,506802,3,2,100000+,2
1201,506802,4,2,80000-90000,0
1201,506802,5,2,<=0,1
1201,509129,0,1,<=0,1
1201,509129,1,1,<=0,1
1201,509129,2,1,<=0,1
1201,509129,3,1,<=0,1
1201,509479,0,4+,50000-60000,2
1201,509479,1,4+,100000+,3
1201,509479,2,4+,40000-50000,3
1201,509479,3,4+,60000-70000,3
1201,510319,0,2,<=0,4
1201,510319,1,2,10000-20000,1
1201,510319,2,2,<=0,0
1201,512238,0,2,100000+,2
1201,512238,1,2,100000+,1
1201,512238,2,2,<=0,1
1201,512238,3,2,50000-60000,1
1201,512238,4,2,40000-50000,3
1201,512238,5,2,100000+,0
1201,512238,6,2,<=0,0
1201,512238,7,2,70000-80000,2
1201,512238,8,2,60000-70000,2
1201,513251,0,2,70000-80000,3
1201,513251,1,2,100000+,2
1201,515020,0,1,<=0,1
1201,515020,1,1,<=0,0
1201,515020,2,1,<=0,1
1201,516133,0,1,<=0,1
1201,516133,1,1,<=0,1
1201,516133,2,1,<=0,0
1201,516133,3,1,<=0,1
1201,516133,4,1,<=0,1
1201,516762,0,1,<=0,1
1201,518110,0,4+,20000-30000,2
1201,518110,1,4+,0-10000,3
1201,518110,2,4+,40000-50000,2
1201,518110,3,4+,80000-90000,2
1201,519592,0,2,100000+,3
1201,519592,1,2,30000-40000,2
1201,519592,2,2,100000+,2
1201,519592,3,2,60000-70000,2
1201,521800,0,2,<=0,0
1201,521800,1,2,<=0,0
1201,525274,0,2,<=0,2
1201,525274,1,2,60000-70000,3
1201,525274,2,2,<=0,2
1201,525274,3,2,<=0,2
1201,525274,4,2,100000+,0
1201,525274,5,2,70000-80000,2
1201,525274,6,2,20000-30000,2
1201,525274,7,2,50000-60000,2
1201,525274,8,2,100000+,0
1201,525274,9,2,30000-40000,0
1201,527687,0,2,30000-40000,2
1201,527687,1,2,<=0,2
1201,528415,0,3,90000-100000,2
1201,528442,0,4+,40000-50000,2
1201,528442,1,4+,100000+,2
1201,528442,2,4+,100000+,2
1201,531179,0,2,100000+,2
1201,531179,1,2,100000+,1
1201,531179,2,2,<=0,2
1201,531588,0,4+,80000-90000,1
1201,535887,0,1,<=0,1
1201,535887,1,1,<=0,1
1201,535887,2,1,<=0,0
1201,539871,0,2,80000-90000,2
1201,539871,1,2,50000-60000,2
1201,539871,2,2,<=0,3
1201,539871,3,2,40000-50000,2
1201,539871,4,2,100000+,0
1201,541606,0,1,<=0,1
1201,545706,0,3,100000+,3
1201,545706,1,3,100000+,3
1201,545910,0,3,100000+,2
1201,545910,1,3,<=0,1
1201,545910,2,3,70000-80000,4
1201,546469,0,2,100000+,1
1201,546469,1,2,100000+,1
1201,546469,2,2,<=0,2
1201,546469,3,2,<=0,2
1201,546469,4,2,<=0,2
1201,546469,5,2,60000-70000,2
1201,546469,6,2,50000-60000,0
1201,546469,7,2,60000-70000,1
1201,546469,8,2,100000+,2
1201,546469,9,2,30000-40000,2
1201,546469,10,2,20000-30000,0
1201,546469,11,2,30000-40000,2
1201,546469,12,2,100000+,1
1201,547815,0,2,<=0,2
1201,550803,0,3,20000-30000,3
1201,550832,0,2,100000+,0
1201,550832,1,2,40000-50000,1
1201,551921,0,3,100000+,1
1201,551921,1,3,100000+,1
1201,553457,0,1,<=0,1
1201,553457,1,1,<=0,1
1201,553457,2,1,<=0,1
1201,560091,0,3,100000+,1
1201,560091,1,3,100000+,1
1201,560091,2,3,100000+,3
1201,560091,3,3,70000-80000,1
1201,560091,4,3,80000-90000,6
1201,563015,0,3,100000+,3
1201,563015,1,3,90000-100000,2
1201,563015,2,3,10000-20000,4
1201,563015,3,3,100000+,2
1201,563015,4,3,100000+,2
1201,563718,0,2,100000+,2
1201,563718,1,2,<=0,2
1201,563718,2,2,40000-50000,2
1201,563718,3,2,30000-40000,2
1201,564818,0,2,10000-20000,2
1201,564818,1,2,40000-50000,1
1201,564818,2,2,<=0,2
1201,566353,0,4+,50000-60000,2
1201,566353,1,4+,80000-90000,3
1201,566353,2,4+,80000-90000,1
1201,566353,3,4+,100000+,3
1201,566489,0,1,<=0,1
1201,566489,1,1,<=0,0
1201,566489,2,1,<=0,1
1201,567175,0,3,100000+,1
1201,569745,0,3,50000-60000,4
1201,569745,1,3,100000+,2
1201,569745,2,3,10000-20000,2
1201,569745,3,3,<=0,0
1201,574278,0,3,100000+,2
1201,574278,1,3,100000+,6
1201,575324,0,2,<=0,1
1201,575324,1,2,90000-100000,1
1201,578577,0,3,100000+,2
1201,578782,0,1,<=0,1
1201,578782,1,1,<=0,1
1201,578782,2,1,<=0,1
1201,579627,0,1,<=0,1
1201,579627,1,1,<=0,0
1201,581259,0,2,100000+,1
1201,581259,1,2,100000+,1
