household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles
11511,111511,901,50567,0,2,22892,2
11512,111512,901,53878,0,2,43614,1
11513,111513,901,58144,0,2,95015,2
11514,111514,901,58144,1,2,100001,2
11515,111515,901,58288,0,1,32161,2
11516,111516,901,58288,1,1,28750,1
11517,111517,901,58605,0,1,48321,1
11518,111518,901,63186,0,2,100001,2
11519,111519,901,69357,0,1,44440,1
11520,111520,901,69357,1,1,15085,2
11521,111521,901,71189,0,4,21260,3
11522,111522,901,71189,1,4,66869,0
11523,111523,901,71780,0,2,100001,2
11524,111524,901,71780,1,2,100001,2
11525,111525,901,71780,2,2,98762,2
11526,111526,901,71943,0,1,35988,2
11527,111527,901,71943,1,1,53066,1
11528,111528,901,75688,0,1,47885,0
11529,111529,901,75688,1,1,55260,1
11530,111530,901,75688,2,1,10260,1
11531,111531,901,75688,3,1,22624,1
11532,111532,901,75688,4,1,21160,1
11533,111533,901,76474,0,2,17123,1
11534,111534,901,76474,1,2,4525,0
11535,111535,901,79098,0,3,100001,3
11536,111536,901,79098,1,3,6473,3
11537,111537,901,79098,2,3,45860,2
11538,111538,901,79098,3,3,100001,2
11539,111539,901,79098,4,3,30978,3
11540,111540,901,79098,5,3,22556,2
11541,111541,901,79098,6,3,95416,1
11542,111542,901,82187,0,2,100001,3
11543,111543,901,85413,0,2,30027,0
11544,111544,901,85413,1,2,100001,2
11545,111545,901,85698,0,2,100001,1
11546,111546,901,85698,1,2,100001,1
11547,111547,901,88582,0,2,96825,2
11548,111548,901,88582,1,2,100001,2
11549,111549,901,88815,0,3,11555,2
11550,111550,901,88891,0,4,37749,2
11551,111551,901,88891,1,4,100001,1
11552,111552,901,90730,0,3,100001,1
11553,111553,901,90730,1,3,100001,4
11554,111554,901,91412,0,1,28685,1
11555,111555,901,91412,1,1,60692,1
11556,111556,901,91791,0,4,100001,0
11557,111557,901,95768,0,1,40545,1
11558,111558,901,98721,0,1,100001,1
11559,111559,901,100774,0,3,100001,1
11560,111560,901,100774,1,3,100001,2
11561,111561,901,101912,0,2,487,3
11562,111562,901,101912,1,2,64777,2
11563,111563,901,103936,0,1,11950,1
11564,111564,901,105781,0,1,30758,1
11565,111565,901,105896,0,2,9692,3
11566,111566,901,105896,1,2,40122,1
11567,111567,901,105896,2,2,98781,0
11568,111568,901,110107,0,4,25215,3
11569,111569,901,113459,0,1,28750,1
11570,111570,901,113459,1,1,14699,1
11571,111571,901,113459,2,1,80280,1
11572,111572,901,114887,0,1,42571,0
11573,111573,901,114887,1,1,13453,1
11574,111574,901,115416,0,1,28750,0
11575,111575,901,115416,1,1,28750,1
11576,111576,901,115416,2,1,57915,2
11577,111577,901,115416,3,1,22385,1
11578,111578,901,115416,4,1,15312,1
11579,111579,901,115416,5,1,100001,1
11580,111580,901,115416,6,1,12438,0
11581,111581,901,118879,0,1,30610,1
11582,111582,901,122186,0,3,83064,2
11583,111583,901,122186,1,3,100001,2
11584,111584,901,122836,0,2,81727,1
11585,111585,901,122836,1,2,37953,2
11586,111586,901,124188,0,2,96778,2
11587,111587,901,126490,0,2,44995,2
11588,111588,901,126490,1,2,99936,2
11589,111589,901,126717,0,4,45695,2
11590,111590,901,126717,1,4,66672,1
11591,111591,901,127636,0,2,5298,1
11592,111592,901,127636,1,2,32674,0
11593,111593,901,127636,2,2,56801,2
11594,111594,901,129622,0,1,4002,2
11595,111595,901,129622,1,1,17508,1
11596,111596,901,129622,2,1,100001,1
11597,111597,901,129622,3,1,5654,1
11598,111598,901,129622,4,1,1852,1
11599,111599,901,132389,0,2,100001,4
11600,111600,901,132389,1,2,4788,2
11601,111601,901,132569,0,2,48878,2
11602,111602,901,132569,1,2,50228,2
11603,111603,901,132569,2,2,46696,2
11604,111604,901,132569,3,2,33781,2
11605,111605,901,134449,0,1,29994,0
11606,111606,901,134449,1,1,100001,0
11607,111607,901,135155,0,2,42249,2
11608,111608,901,135392,0,2,64354,2
11609,111609,901,135392,1,2,54094,2
11610,111610,901,135392,2,2,100001,2
11611,111611,901,135536,0,2,66097,1
11612,111612,901,136370,0,3,100001,2
11613,111613,901,138674,0,2,77323,1
11614,111614,901,138674,1,2,100001,2
11615,111615,901,138674,2,2,52280,1
11616,111616,901,138674,3,2,664,2
11617,111617,901,138674,4,2,11234,3
11618,111618,901,139217,0,4,100001,2
11619,111619,901,139217,1,4,40205,3
11620,111620,901,139676,0,2,40608,2
11621,111621,901,139676,1,2,19243,2
11622,111622,901,140372,0,3,49279,2
11623,111623,901,140372,1,3,100001,0
11624,111624,901,140487,0,2,100001,2
11625,111625,901,140487,1,2,22624,2
11626,111626,901,140487,2,2,100001,0
11627,111627,901,141161,0,2,60436,2
11628,111628,901,147723,0,1,28750,1
11629,111629,901,149855,0,3,59261,3
11630,111630,901,149855,1,3,55291,1
11631,111631,901,149937,0,2,100001,2
11632,111632,901,149937,1,2,61180,2
11633,111633,901,151093,0,2,26412,1
11634,111634,901,151093,1,2,85890,2
11635,111635,901,155503,0,2,33410,2
11636,111636,901,155503,1,2,35287,2
11637,111637,901,159940,0,2,100001,1
11638,111638,901,159940,1,2,33868,2
11639,111639,901,159940,2,2,100001,4
11640,111640,901,159940,3,2,100001,2
11641,111641,901,159940,4,2,100001,1
11642,111642,901,164274,0,2,6176,2
11643,111643,901,165159,0,3,47469,3
11644,111644,901,165159,1,3,96259,2
11645,111645,901,165159,2,3,95441,3
11646,111646,901,166943,0,1,89783,1
11647,111647,901,166943,1,1,39229,6
11648,111648,901,166991,0,2,100001,3
11649,111649,901,166991,1,2,100001,2
11650,111650,901,166991,2,2,54362,2
11651,111651,901,167362,0,2,2597,2
11652,111652,901,167362,1,2,52575,2
11653,111653,901,168120,0,2,14828,1
11654,111654,901,168120,1,2,100001,1
11655,111655,901,168774,0,4,100001,1
11656,111656,901,168774,1,4,42121,2
11657,111657,901,172546,0,2,11564,2
11658,111658,901,175653,0,1,31156,1
11659,111659,901,177273,0,1,174,1
11660,111660,901,178374,0,4,66797,2
11661,111661,901,178374,1,4,85846,4
11662,111662,901,179281,0,2,30542,3
11663,111663,901,179281,1,2,76021,3
11664,111664,901,179532,0,1,25113,1
11665,111665,901,179532,1,1,24345,1
11666,111666,901,180124,0,1,35789,2
11667,111667,901,180124,1,1,34350,1
11668,111668,901,181550,0,1,8708,1
11669,111669,901,181550,1,1,28102,1
11670,111670,901,182947,0,1,28750,1
11671,111671,901,182947,1,1,31505,2
11672,111672,901,186240,0,4,100001,4
11673,111673,901,186240,1,4,100001,2
11674,111674,901,186759,0,2,100001,2
11675,111675,901,188053,0,4,21980,1
11676,111676,901,188053,1,4,100001,3
11677,111677,901,193478,0,1,3182,1
11678,111678,901,195869,0,1,308,2
11679,111679,901,195869,1,1,29421,1
11680,111680,901,198680,0,4,6247,2
11681,111681,901,198680,1,4,100001,2
11682,111682,901,201525,0,1,48752,1
11683,111683,901,204766,0,2,75269,1
11684,111684,901,207623,0,1,28750,1
11685,111685,901,207623,1,1,81847,2
11686,111686,901,207623,2,1,81638,1
11687,111687,901,207741,0,2,98876,1
11688,111688,901,210453,0,2,100001,2
11689,111689,901,210453,1,2,100001,1
11690,111690,901,214400,0,1,49250,1
11691,111691,901,218160,0,1,39764,1
11692,111692,901,218160,1,1,19035,0
11693,111693,901,219406,0,1,3722,0
11694,111694,901,219406,1,1,18626,1
11695,111695,901,220522,0,2,100001,2
11696,111696,901,220522,1,2,71019,1
11697,111697,901,222524,0,1,10088,1
11698,111698,901,222524,1,1,2513,1
11699,111699,901,227994,0,3,79391,2
11700,111700,901,227994,1,3,27597,2
11701,111701,901,228591,0,2,45779,1
11702,111702,901,228591,1,2,100001,2
11703,111703,901,229398,0,1,18911,1
11704,111704,901,229492,0,2,49321,1
11705,111705,901,229858,0,4,100001,1
11706,111706,901,229858,1,4,100001,2
11707,111707,901,229858,2,4,36776,3
11708,111708,901,229858,3,4,100001,2
11709,111709,901,231324,0,1,88742,1
11710,111710,901,231324,1,1,28344,1
11711,111711,901,231324,2,1,59807,1
11712,111712,901,231324,3,1,19533,1
11713,111713,901,232615,0,4,36036,3
11714,111714,901,235641,0,4,78437,3
11715,111715,901,235641,1,4,6271,0
11716,111716,901,237222,0,2,68919,2
11717,111717,901,243907,0,3,28145,3
11718,111718,901,245878,0,2,53541,2
11719,111719,901,245878,1,2,100001,2
11720,111720,901,245878,2,2,80297,1
11721,111721,901,245878,3,2,100001,0
11722,111722,901,245878,4,2,38401,2
11723,111723,901,246783,0,1,31023,0
11724,111724,901,246783,1,1,42426,1
11725,111725,901,246783,2,1,24081,1
11726,111726,901,246783,3,1,25930,1
11727,111727,901,246783,4,1,4326,1
11728,111728,901,248279,0,1,21286,1
11729,111729,901,248611,0,1,20810,1
11730,111730,901,248611,1,1,26949,0
11731,111731,901,248611,2,1,28750,1
11732,111732,901,250265,0,1,13747,1
11733,111733,901,250265,1,1,47536,1
11734,111734,901,252369,0,4,100001,3
11735,111735,901,253525,0,1,10768,1
11736,111736,901,253525,1,1,3027,1
11737,111737,901,255787,0,3,100001,2
11738,111738,901,255787,1,3,1397,1
11739,111739,901,255787,2,3,19716,3
11740,111740,901,255787,3,3,72795,2
11741,111741,901,255787,4,3,33478,2
11742,111742,901,255787,5,3,100001,3
11743,111743,901,255787,6,3,49106,3
11744,111744,901,256549,0,3,18052,2
11745,111745,901,256549,1,3,45240,1
11746,111746,901,256549,2,3,100001,2
11747,111747,901,259689,0,3,69042,2
11748,111748,901,259689,1,3,100001,1
11749,111749,901,259689,2,3,51428,2
11750,111750,901,259689,3,3,4502,2
11751,111751,901,259689,4,3,94561,2
11752,111752,901,259689,5,3,19165,0
11753,111753,901,259689,6,3,28750,1
11754,111754,901,259689,7,3,81548,3
11755,111755,901,259689,8,3,23718,3
11756,111756,901,259906,0,1,35719,1
11757,111757,901,259906,1,1,52514,1
11758,111758,901,259906,2,1,28750,1
11759,111759,901,259906,3,1,15585,1
11760,111760,901,259906,4,1,100001,1
11761,111761,901,259906,5,1,41839,1
11762,111762,901,259906,6,1,14767,1
11763,111763,901,259906,7,1,22147,0
11764,111764,901,261288,0,3,100001,2
11765,111765,901,261482,0,4,81749,0
11766,111766,901,261482,1,4,100001,1
11767,111767,901,265308,0,2,100001,2
11768,111768,901,265409,0,2,100001,1
11769,111769,901,266191,0,4,100001,2
11770,111770,901,266191,1,4,81032,3
11771,111771,901,269968,0,4,100001,3
11772,111772,901,269968,1,4,60494,4
11773,111773,901,269968,2,4,83854,1
11774,111774,901,271941,0,1,68296,1
11775,111775,901,271941,1,1,40856,1
11776,111776,901,272131,0,4,88590,3
11777,111777,901,272131,1,4,100001,2
11778,111778,901,274399,0,1,30709,1
11779,111779,901,274399,1,1,20861,2
11780,111780,901,274399,2,1,13671,1
11781,111781,901,275271,0,1,5485,1
11782,111782,901,275271,1,1,23615,0
11783,111783,901,275271,2,1,26291,1
11784,111784,901,275700,0,1,2507,1
11785,111785,901,275700,1,1,14407,1
11786,111786,901,275795,0,1,17308,1
11787,111787,901,275795,1,1,21272,1
11788,111788,901,277332,0,1,11987,2
11789,111789,901,277332,1,1,16065,1
11790,111790,901,277637,0,2,57741,2
11791,111791,901,277637,1,2,12443,2
11792,111792,901,278555,0,3,100001,2
11793,111793,901,278555,1,3,47476,2
11794,111794,901,278862,0,1,25654,1
11795,111795,901,280369,0,1,69463,1
11796,111796,901,280369,1,1,11968,2
11797,111797,901,291892,0,1,41544,0
11798,111798,901,291892,1,1,12208,0
11799,111799,901,296221,0,1,28750,0
11800,111800,901,296221,1,1,24765,1
11801,111801,901,296221,2,1,53372,1
11802,111802,901,296823,0,1,23534,1
11803,111803,901,296823,1,1,24700,1
11804,111804,901,297324,0,3,53477,1
11805,111805,901,297324,1,3,81649,2
11806,111806,901,297324,2,3,100001,2
11807,111807,901,297324,3,3,62841,4
11808,111808,901,297324,4,3,100001,1
11809,111809,901,297324,5,3,100001,1
11810,111810,901,297324,6,3,100001,2
11811,111811,901,300255,0,2,18619,2
11812,111812,901,300255,1,2,100001,2
11813,111813,901,300255,2,2,69780,2
11814,111814,901,300282,0,4,42905,0
11815,111815,901,300282,1,4,67872,2
11816,111816,901,300338,0,1,42572,1
11817,111817,901,300338,1,1,28750,1
11818,111818,901,300373,0,4,75525,3
11819,111819,901,302600,0,1,25088,1
11820,111820,901,302600,1,1,39296,1
11821,111821,901,302600,2,1,23780,1
11822,111822,901,304448,0,1,1661,1
11823,111823,901,304448,1,1,30687,1
11824,111824,901,304448,2,1,42514,1
11825,111825,901,308313,0,3,100001,2
11826,111826,901,310922,0,1,25444,1
11827,111827,901,310922,1,1,70121,0
11828,111828,901,313840,0,2,26429,2
11829,111829,901,313840,1,2,100001,2
11830,111830,901,314343,0,1,23592,2
11831,111831,901,314343,1,1,12889,1
11832,111832,901,314343,2,1,68379,0
11833,111833,901,314343,3,1,27024,1
11834,111834,901,314343,4,1,24234,1
11835,111835,901,314343,5,1,86303,2
11836,111836,901,314343,6,1,38451,1
11837,111837,901,314343,7,1,54893,1
11838,111838,901,314343,8,1,10979,1
11839,111839,901,314343,9,1,41063,1
11840,111840,901,322899,0,1,84776,0
11841,111841,901,322899,1,1,100001,2
11842,111842,901,326715,0,1,41541,0
11843,111843,901,326715,1,1,23576,1
11844,111844,901,326715,2,1,31946,0
11845,111845,901,326715,3,1,14056,0
11846,111846,901,326715,4,1,33948,1
11847,111847,901,326715,5,1,25638,0
11848,111848,901,329981,0,2,33183,2
11849,111849,901,329981,1,2,100001,0
11850,111850,901,330457,0,3,100001,2
11851,111851,901,331726,0,2,12222,4
11852,111852,901,331726,1,2,612,2
11853,111853,901,332238,0,2,64093,2
11854,111854,901,332238,1,2,58927,2
11855,111855,901,332238,2,2,22317,3
11856,111856,901,333878,0,2,82748,1
11857,111857,901,333878,1,2,17684,1
11858,111858,901,334689,0,2,100001,2
11859,111859,901,334689,1,2,100001,2
11860,111860,901,334976,0,2,46188,2
11861,111861,901,334976,1,2,49263,2
11862,111862,901,335917,0,1,47105,5
11863,111863,901,337311,0,2,45090,2
11864,111864,901,337311,1,2,9280,0
11865,111865,901,337754,0,1,55794,1
11866,111866,901,337754,1,1,36917,1
11867,111867,901,339193,0,2,42166,2
11868,111868,901,339193,1,2,100001,2
11869,111869,901,339896,0,4,100001,0
11870,111870,901,339896,1,4,88795,3
11871,111871,901,344364,0,2,90930,2
11872,111872,901,344364,1,2,28194,3
11873,111873,901,344364,2,2,11827,2
11874,111874,901,344364,3,2,33566,2
11875,111875,901,345448,0,1,18263,1
11876,111876,901,345448,1,1,50246,1
11877,111877,901,345859,0,4,22428,2
11878,111878,901,345859,1,4,100001,2
11879,111879,901,346161,0,2,20228,2
11880,111880,901,346501,0,3,100001,3
11881,111881,901,346501,1,3,56311,2
11882,111882,901,346501,2,3,54010,3
11883,111883,901,346817,0,1,13224,1
11884,111884,901,347953,0,1,2721,1
11885,111885,901,347953,1,1,88574,2
11886,111886,901,347953,2,1,5163,2
11887,111887,901,347953,3,1,21961,0
11888,111888,901,347953,4,1,13577,1
11889,111889,901,347953,5,1,14482,1
11890,111890,901,347953,6,1,15423,0
11891,111891,901,347953,7,1,23702,1
11892,111892,901,349458,0,4,23294,0
11893,111893,901,349458,1,4,86257,0
11894,111894,901,349459,0,3,75866,5
11895,111895,901,354006,0,3,76740,1
11896,111896,901,354006,1,3,100001,2
11897,111897,901,356089,0,3,100001,1
11898,111898,901,356089,1,3,12753,3
11899,111899,901,358226,0,2,100001,0
11900,111900,901,358226,1,2,31274,2
11901,111901,901,363504,0,4,19868,2
11902,111902,901,367269,0,4,26353,0
11903,111903,901,367269,1,4,82550,1
11904,111904,901,367421,0,3,100001,3
11905,111905,901,367421,1,3,100001,3
11906,111906,901,368953,0,4,73799,0
11907,111907,901,368953,1,4,1367,2
11908,111908,901,368975,0,1,19265,1
11909,111909,901,370069,0,3,28750,1
11910,111910,901,370069,1,3,1003,3
11911,111911,901,370069,2,3,77980,2
11912,111912,901,370069,3,3,28750,3
11913,111913,901,370069,4,3,34676,3
11914,111914,901,371077,0,1,28750,1
11915,111915,901,371077,1,1,24605,1
11916,111916,901,372047,0,4,12289,3
11917,111917,901,372047,1,4,28750,3
11918,111918,901,372047,2,4,99599,2
11919,111919,901,372289,0,1,21621,1
11920,111920,901,373251,0,1,100001,2
11921,111921,901,373251,1,1,28075,1
11922,111922,901,373798,0,1,28750,1
11923,111923,901,373798,1,1,14720,1
11924,111924,901,374043,0,1,28483,1
11925,111925,901,374043,1,1,41666,1
11926,111926,901,375030,0,2,14698,2
11927,111927,901,378241,0,2,4425,1
11928,111928,901,378241,1,2,14756,2
11929,111929,901,378940,0,2,25586,1
11930,111930,901,378940,1,2,18632,4
11931,111931,901,378940,2,2,57188,1
11932,111932,901,379775,0,3,58117,1
11933,111933,901,385124,0,1,38277,1
11934,111934,901,385124,1,1,16899,2
11935,111935,901,385124,2,1,21782,1
11936,111936,901,385124,3,1,43834,1
11937,111937,901,385124,4,1,6132,1
11938,111938,901,385124,5,1,12002,1
11939,111939,901,385480,0,4,86385,3
11940,111940,901,385480,1,4,100001,2
11941,111941,901,385480,2,4,44122,1
11942,111942,901,387320,0,3,3614,2
11943,111943,901,390645,0,2,100001,2
11944,111944,901,393165,0,2,65222,1
11945,111945,901,393165,1,2,99264,2
11946,111946,901,393984,0,1,45156,1
11947,111947,901,393984,1,1,408,1
11948,111948,901,398224,0,1,12675,1
11949,111949,901,398405,0,1,20721,1
11950,111950,901,398405,1,1,5063,1
11951,111951,901,399737,0,3,51971,2
11952,111952,901,401942,0,2,59169,2
11953,111953,901,401942,1,2,11368,0
11954,111954,901,402665,0,4,100001,0
11955,111955,901,402665,1,4,67708,2
11956,111956,901,402665,2,4,37032,2
11957,111957,901,402665,3,4,100001,1
11958,111958,901,402665,4,4,63448,3
11959,111959,901,402665,5,4,70296,1
11960,111960,901,402665,6,4,9289,1
11961,111961,901,403689,0,2,100001,1
11962,111962,901,405788,0,3,100001,2
11963,111963,901,405788,1,3,87721,1
11964,111964,901,405788,2,3,10469,1
11965,111965,901,405788,3,3,100001,2
11966,111966,901,405788,4,3,100001,3
11967,111967,901,405788,5,3,79935,3
11968,111968,901,410356,0,1,28750,1
11969,111969,901,411692,0,2,11794,0
11970,111970,901,412516,0,2,41528,2
11971,111971,901,412906,0,1,84932,1
11972,111972,901,412906,1,1,12767,1
11973,111973,901,416356,0,4,91339,4
11974,111974,901,420001,0,2,100001,2
11975,111975,901,420001,1,2,39840,2
11976,111976,901,420001,2,2,45146,1
11977,111977,901,420001,3,2,11050,2
11978,111978,901,420001,4,2,100001,1
11979,111979,901,420001,5,2,37522,3
11980,111980,901,420001,6,2,61880,2
11981,111981,901,421784,0,4,88623,3
11982,111982,901,421784,1,4,77975,3
11983,111983,901,421830,0,2,1308,2
11984,111984,901,422427,0,1,64279,1
11985,111985,901,422427,1,1,36902,1
11986,111986,901,424864,0,3,46262,3
11987,111987,901,424864,1,3,42406,3
11988,111988,901,424864,2,3,40739,1
11989,111989,901,426322,0,3,100001,2
11990,111990,901,426322,1,3,77182,2
11991,111991,901,426631,0,2,18091,0
11992,111992,901,426631,1,2,100001,2
11993,111993,901,426631,2,2,24496,2
11994,111994,901,426631,3,2,36367,3
11995,111995,901,426631,4,2,60537,3
11996,111996,901,428056,0,2,50427,1
11997,111997,901,428056,1,2,10777,2
11998,111998,901,430785,0,1,100001,3
11999,111999,901,430785,1,1,8042,1
12000,112000,901,431203,0,3,100001,2
12001,112001,901,431574,0,4,30333,3
12002,112002,901,433350,0,2,68778,3
12003,112003,901,433350,1,2,24395,2
12004,112004,901,434812,0,2,71610,2
12005,112005,901,434812,1,2,100001,2
12006,112006,901,435785,0,2,100001,2
12007,112007,901,435785,1,2,64784,2
12008,112008,901,436009,0,3,11047,1
12009,112009,901,436009,1,3,100001,2
12010,112010,901,436009,2,3,52339,2
12011,112011,901,436009,3,3,49283,2
12012,112012,901,436009,4,3,15795,3
12013,112013,901,436009,5,3,20313,2
12014,112014,901,436009,6,3,16697,2
12015,112015,901,436009,7,3,100001,3
12016,112016,901,437711,0,4,86721,2
12017,112017,901,437711,1,4,100001,1
12018,112018,901,438350,0,1,23213,1
12019,112019,901,438350,1,1,13507,1
12020,112020,901,438350,2,1,100001,1
12021,112021,901,438350,3,1,25653,1
12022,112022,901,438350,4,1,39795,2
12023,112023,901,438350,5,1,4013,1
12024,112024,901,438350,6,1,14771,1
12025,112025,901,438350,7,1,13700,2
12026,112026,901,438350,8,1,7073,1
12027,112027,901,440521,0,4,47173,2
12028,112028,901,440521,1,4,37435,2
12029,112029,901,442667,0,3,42808,2
12030,112030,901,442667,1,3,7074,1
12031,112031,901,443743,0,1,71124,1
12032,112032,901,446579,0,1,24514,1
12033,112033,901,446579,1,1,57586,2
12034,112034,901,448708,0,1,36470,1
12035,112035,901,448708,1,1,32982,1
12036,112036,901,448929,0,3,5038,2
12037,112037,901,449262,0,3,100001,2
12038,112038,901,449262,1,3,100001,2
12039,112039,901,449583,0,1,42095,1
12040,112040,901,451484,0,1,22638,2
12041,112041,901,451484,1,1,42955,0
12042,112042,901,454443,0,2,43159,2
