household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles,,,,
15990,43559,902,1509111,6,1,<=40000,1,,,,
15991,8736,902,1509111,7,1,<=40000,1,,,,
15992,40598,902,1509111,8,1,<=40000,1,,,,
15993,14344,902,1509111,9,1,<=40000,1,,,,
15994,42857,902,1509111,10,1,<=40000,2,,,,
15995,56630,902,1509111,11,1,<=40000,2,,,,
15996,55414,902,1511162,0,1,<=40000,1,,,,
15997,54461,902,1511162,1,1,<=40000,2,,,,
15998,25169,902,1511162,2,1,<=40000,1,,,,
15999,42958,902,1511162,3,1,<=40000,0,,,,
16000,63361,902,1511162,4,1,<=40000,1,,,,
16001,3115,902,1511162,5,1,<=40000,1,,,,
16002,23016,902,1511432,0,4+,40000+,2,,,,
16003,23236,902,1511432,1,4+,40000+,2,,,,
16004,42899,902,1512983,0,4+,40000+,3,,,,
16005,64752,1000,3474,0,1,<=40000,1,,,,
16006,46610,1000,3474,1,1,<=40000,0,,,,
16007,69508,1000,5235,0,3,40000+,3,,,,
16008,47395,1000,5235,1,3,40000+,3,,,,
16009,19410,1000,5235,2,3,40000+,2,,,,
16010,25284,1000,5235,3,3,<=40000,2,,,,
16011,64819,1000,9650,0,3,40000+,3,,,,
16012,31113,1000,9650,1,3,40000+,2,,,,
16013,26861,1000,11823,0,4+,40000+,1,,,,
16014,53863,1000,11823,1,4+,<=40000,2,,,,
16015,72559,1000,11823,2,4+,40000+,5,,,,
16016,6770,1000,11823,3,4+,40000+,1,,,,
16017,74602,1000,11823,4,4+,40000+,2,,,,
16018,75300,1000,11823,5,4+,40000+,1,,,,
16019,33730,1000,12471,0,2,40000+,2,,,,
16020,27927,1000,13236,0,3,<=40000,6,,,,
16021,14543,1000,13236,1,3,40000+,2,,,,
16022,15349,1000,13236,2,3,40000+,2,,,,
16023,17834,1000,14113,0,1,<=40000,1,,,,
16024,34618,1000,15838,0,2,<=40000,4,,,,
16025,62062,1000,15838,1,2,<=40000,4,,,,
16026,14101,1000,15838,2,2,<=40000,2,,,,
16027,15617,1000,15838,3,2,40000+,1,,,,
16028,27997,1000,17212,0,1,<=40000,1,,,,
16029,340,1000,17212,1,1,<=40000,2,,,,
16030,55242,1000,17212,2,1,<=40000,1,,,,
16031,34417,1000,17569,0,1,<=40000,1,,,,
16032,15640,1000,17569,1,1,<=40000,1,,,,
16033,21530,1000,17569,2,1,<=40000,0,,,,
16034,67670,1000,17569,3,1,<=40000,0,,,,
16035,52730,1000,17569,4,1,<=40000,1,,,,
16036,46881,1000,17569,5,1,<=40000,1,,,,
16037,37318,1000,17569,6,1,<=40000,1,,,,
16038,8666,1000,17569,7,1,<=40000,1,,,,
16039,49032,1000,19392,0,3,40000+,4,,,,
16040,26244,1000,19554,0,1,<=40000,1,,,,
16041,49337,1000,19641,0,1,<=40000,1,,,,
16042,25273,1000,19641,1,1,<=40000,0,,,,
16043,43866,1000,19641,2,1,<=40000,1,,,,
16044,35491,1000,19727,0,1,<=40000,1,,,,
16045,14987,1000,19727,1,1,<=40000,1,,,,
16046,36021,1000,19727,2,1,<=40000,1,,,,
16047,53707,1000,19727,3,1,<=40000,2,,,,
16048,43454,1000,19727,4,1,<=40000,1,,,,
16049,59059,1000,21395,0,3,40000+,4,,,,
16050,31401,1000,21395,1,3,40000+,2,,,,
16051,67029,1000,25419,0,4+,40000+,2,,,,
16052,11288,1000,25419,1,4+,<=40000,2,,,,
16053,26405,1000,25419,2,4+,40000+,3,,,,
16054,73642,1000,25419,3,4+,<=40000,2,,,,
16055,71208,1000,25494,0,2,40000+,3,,,,
16056,69898,1000,25494,1,2,<=40000,2,,,,
16057,35244,1000,25638,0,3,40000+,1,,,,
16058,44167,1000,27835,0,2,40000+,2,,,,
16059,75724,1000,32216,0,1,<=40000,1,,,,
16060,62989,1000,34086,0,2,<=40000,0,,,,
16061,6001,1000,34086,1,2,<=40000,1,,,,
16062,8019,1000,34548,0,1,<=40000,1,,,,
16063,51021,1000,34548,1,1,<=40000,1,,,,
16064,69521,1000,34548,2,1,<=40000,1,,,,
16065,28920,1000,34548,3,1,<=40000,2,,,,
16066,1541,1000,35392,0,1,<=40000,1,,,,
16067,30437,1000,37783,0,4+,40000+,2,,,,
16068,33687,1000,37783,1,4+,40000+,3,,,,
16069,57669,1000,37783,2,4+,40000+,2,,,,
16070,61171,1000,37783,3,4+,<=40000,1,,,,
16071,16831,1000,55887,0,3,40000+,2,,,,
16072,12876,1000,55887,1,3,<=40000,2,,,,
16073,9083,1000,55887,2,3,40000+,2,,,,
16074,65736,1000,58854,0,1,<=40000,1,,,,
16075,13298,1000,58854,1,1,<=40000,1,,,,
16076,52914,1000,58854,2,1,<=40000,2,,,,
16077,70374,1000,60114,0,2,40000+,1,,,,
16078,69891,1000,60246,0,1,<=40000,1,,,,
16079,18769,1000,60246,1,1,<=40000,1,,,,
16080,13543,1000,60246,2,1,<=40000,1,,,,
16081,71827,1000,60246,3,1,<=40000,1,,,,
16082,70480,1000,61025,0,1,<=40000,1,,,,
16083,59723,1000,67573,0,1,<=40000,1,,,,
16084,52574,1000,68055,0,1,<=40000,1,,,,
16085,13170,1000,68055,1,1,<=40000,0,,,,
16086,77941,1000,68055,2,1,<=40000,1,,,,
16087,62903,1000,69334,0,1,<=40000,1,,,,
16088,69345,1000,69334,1,1,<=40000,1,,,,
16089,39200,1000,69334,2,1,<=40000,1,,,,
16090,16821,1000,74086,0,2,<=40000,3,,,,
16091,55911,1000,74086,1,2,40000+,2,,,,
16092,24449,1000,74086,2,2,40000+,2,,,,
16093,7478,1000,77371,0,4+,40000+,2,,,,
16094,34533,1000,89938,0,2,40000+,3,,,,
16095,17438,1000,89938,1,2,<=40000,1,,,,
16096,56794,1000,90744,0,1,<=40000,1,,,,
16097,59038,1000,94192,0,3,<=40000,2,,,,
16098,17723,1000,94192,1,3,<=40000,2,,,,
16099,3027,1000,94192,2,3,40000+,4,,,,
16100,19462,1000,95462,0,4+,40000+,4,,,,
16101,27730,1000,95462,1,4+,40000+,3,,,,
16102,46241,1000,100720,0,2,40000+,0,,,,
16103,56929,1000,100720,1,2,40000+,2,,,,
16104,77564,1000,100720,2,2,<=40000,1,,,,
16105,45444,1000,100720,3,2,40000+,0,,,,
16106,48803,1000,101072,0,3,40000+,2,,,,
16107,29883,1000,101072,1,3,40000+,2,,,,
16108,31093,1000,101242,0,4+,40000+,3,,,,
16109,70667,1000,105801,0,4+,40000+,4,,,,
16110,22350,1000,105801,1,4+,40000+,1,,,,
16111,16207,1000,106609,0,4+,40000+,2,,,,
16112,66103,1000,106850,0,1,<=40000,3,,,,
16113,53785,1000,106850,1,1,<=40000,0,,,,
16114,36148,1000,106850,2,1,<=40000,2,,,,
16115,61360,1000,106850,3,1,<=40000,0,,,,
16116,14379,1000,106850,4,1,<=40000,0,,,,
16117,38921,1000,108570,0,1,<=40000,1,,,,
16118,42096,1000,108570,1,1,<=40000,1,,,,
16119,35226,1000,108713,0,1,<=40000,2,,,,
16120,37566,1000,108713,1,1,<=40000,0,,,,
16121,21925,1000,108713,2,1,<=40000,1,,,,
16122,39933,1000,108713,3,1,<=40000,0,,,,
16123,55792,1000,108713,4,1,<=40000,0,,,,
16124,20762,1000,108713,5,1,<=40000,1,,,,
16125,55780,1000,108713,6,1,<=40000,0,,,,
16126,61830,1000,108713,7,1,<=40000,2,,,,
16127,48100,1000,108713,8,1,<=40000,1,,,,
16128,16206,1000,108713,9,1,<=40000,1,,,,
16129,5648,1000,108713,10,1,<=40000,1,,,,
16130,11509,1000,111438,0,3,<=40000,2,,,,
16131,12506,1000,111438,1,3,40000+,3,,,,
16132,50525,1000,111438,2,3,<=40000,6,,,,
16133,28207,1000,114403,0,2,40000+,3,,,,
16134,53715,1000,114403,1,2,40000+,2,,,,
16135,7213,1000,117418,0,1,<=40000,1,,,,
16136,21339,1000,117418,1,1,<=40000,1,,,,
16137,43663,1000,117418,2,1,<=40000,2,,,,
16138,49939,1000,119550,0,4+,<=40000,3,,,,
16139,14631,1000,119550,1,4+,<=40000,1,,,,
16140,29668,1000,119550,2,4+,40000+,2,,,,
16141,54647,1000,119550,3,4+,40000+,2,,,,
16142,6021,1000,123637,0,2,40000+,2,,,,
16143,57340,1000,123637,1,2,40000+,2,,,,
16144,67784,1000,123637,2,2,40000+,2,,,,
16145,2816,1000,123637,3,2,40000+,1,,,,
16146,76939,1000,123898,0,2,<=40000,6,,,,
16147,46465,1000,123898,1,2,40000+,3,,,,
16148,49452,1000,124445,0,3,<=40000,2,,,,
16149,71888,1000,124445,1,3,40000+,3,,,,
16150,12586,1000,124463,0,1,<=40000,1,,,,
16151,46665,1000,124463,1,1,<=40000,1,,,,
16152,68465,1000,124463,2,1,<=40000,1,,,,
16153,70283,1000,124463,3,1,<=40000,2,,,,
16154,77073,1000,124463,4,1,<=40000,0,,,,
16155,48000,1000,124463,5,1,<=40000,1,,,,
16156,21639,1000,124463,6,1,<=40000,1,,,,
16157,49772,1000,127258,0,3,40000+,1,,,,
16158,37669,1000,129617,0,1,<=40000,1,,,,
16159,15280,1000,129617,1,1,<=40000,1,,,,
16160,15712,1000,129617,2,1,<=40000,1,,,,
16161,30273,1000,129617,3,1,<=40000,1,,,,
16162,5324,1000,129950,0,3,<=40000,3,,,,
16163,14817,1000,129950,1,3,<=40000,2,,,,
16164,830,1000,130242,0,2,<=40000,0,,,,
16165,44859,1000,130242,1,2,40000+,2,,,,
16166,6844,1000,130242,2,2,40000+,0,,,,
16167,70613,1000,131853,0,1,<=40000,1,,,,
16168,45366,1000,131853,1,1,<=40000,1,,,,
16169,66481,1000,133002,0,1,<=40000,1,,,,
16170,4226,1000,133002,1,1,<=40000,2,,,,
16171,24182,1000,133002,2,1,<=40000,1,,,,
16172,30171,1000,137407,0,4+,40000+,2,,,,
16173,51840,1000,137407,1,4+,40000+,0,,,,
16174,27836,1000,139920,0,3,40000+,4,,,,
16175,18503,1000,139920,1,3,<=40000,0,,,,
16176,4975,1000,144453,0,2,<=40000,2,,,,
16177,76719,1000,144453,1,2,40000+,1,,,,
16178,76682,1000,144453,2,2,40000+,2,,,,
16179,25299,1000,146269,0,2,40000+,2,,,,
16180,39642,1000,146412,0,1,<=40000,2,,,,
16181,28003,1000,146412,1,1,<=40000,2,,,,
16182,32834,1000,148513,0,1,<=40000,1,,,,
16183,20195,1000,148513,1,1,<=40000,1,,,,
16184,26127,1000,148513,2,1,<=40000,1,,,,
16185,6822,1000,148513,3,1,<=40000,1,,,,
16186,41504,1000,152339,0,3,40000+,3,,,,
16187,43136,1000,153452,0,1,<=40000,1,,,,
16188,56171,1000,153452,1,1,<=40000,1,,,,
16189,28338,1000,153452,2,1,<=40000,1,,,,
16190,19944,1000,153865,0,2,40000+,2,,,,
16191,5905,1000,155405,0,2,<=40000,0,,,,
16192,76382,1000,155405,1,2,40000+,2,,,,
16193,19695,1000,156136,0,1,<=40000,0,,,,
16194,27984,1000,156136,1,1,<=40000,1,,,,
16195,5066,1000,156136,2,1,<=40000,2,,,,
16196,12094,1000,156136,3,1,<=40000,3,,,,
16197,7315,1000,160877,0,2,<=40000,2,,,,
16198,50759,1000,160877,1,2,40000+,2,,,,
16199,50407,1000,160877,2,2,40000+,2,,,,
16200,30050,1000,161490,0,2,<=40000,1,,,,
16201,39248,1000,161490,1,2,<=40000,2,,,,
16202,67613,1000,166996,0,2,<=40000,3,,,,
16203,54835,1000,166996,1,2,<=40000,2,,,,
16204,27559,1000,166996,2,2,<=40000,2,,,,
16205,19154,1000,166996,3,2,40000+,2,,,,
16206,45370,1000,167484,0,2,40000+,3,,,,
16207,66557,1000,168614,0,2,40000+,2,,,,
16208,39307,1000,168614,1,2,<=40000,2,,,,
16209,10409,1000,172351,0,2,<=40000,2,,,,
16210,35618,1000,172351,1,2,<=40000,1,,,,
16211,35154,1000,172351,2,2,<=40000,2,,,,
16212,23105,1000,179981,0,3,40000+,3,,,,
16213,17561,1000,181028,0,1,<=40000,1,,,,
16214,58695,1000,181028,1,1,<=40000,1,,,,
16215,16714,1000,181028,2,1,<=40000,1,,,,
16216,39183,1000,181028,3,1,<=40000,0,,,,
16217,9807,1000,181028,4,1,<=40000,1,,,,
16218,13428,1000,181028,5,1,<=40000,2,,,,
16219,55618,1000,181028,6,1,<=40000,1,,,,
16220,40968,1000,181028,7,1,<=40000,1,,,,
16221,1904,1000,181028,8,1,<=40000,1,,,,
16222,10774,1000,182464,0,1,<=40000,1,,,,
16223,69836,1000,182464,1,1,<=40000,0,,,,
16224,22590,1000,182464,2,1,<=40000,1,,,,
16225,10999,1000,184841,0,2,40000+,2,,,,
16226,75445,1000,184841,1,2,40000+,1,,,,
16227,24510,1000,184841,2,2,40000+,2,,,,
16228,31117,1000,184841,3,2,<=40000,0,,,,
16229,62968,1000,184841,4,2,40000+,3,,,,
16230,53508,1000,184841,5,2,40000+,2,,,,
16231,58370,1000,184841,6,2,40000+,2,,,,
16232,43428,1000,184841,7,2,40000+,1,,,,
16233,42312,1000,186167,0,2,40000+,2,,,,
16234,35185,1000,186167,1,2,40000+,0,,,,
16235,26504,1000,186167,2,2,<=40000,2,,,,
16236,68069,1000,186167,3,2,<=40000,1,,,,
16237,36232,1000,186167,4,2,40000+,0,,,,
16238,60072,1000,186167,5,2,40000+,1,,,,
16239,29665,1000,187735,0,1,<=40000,1,,,,
16240,9911,1000,187735,1,1,<=40000,1,,,,
16241,44957,1000,187735,2,1,<=40000,1,,,,
16242,69906,1000,191073,0,1,<=40000,1,,,,
16243,16384,1000,191073,1,1,<=40000,1,,,,
16244,19194,1000,191073,2,1,<=40000,2,,,,
16245,1868,1000,191073,3,1,<=40000,1,,,,
16246,1775,1000,191073,4,1,<=40000,1,,,,
16247,51524,1000,191073,5,1,<=40000,1,,,,
16248,40420,1000,191073,6,1,<=40000,0,,,,
16249,52840,1000,191073,7,1,<=40000,0,,,,
16250,39372,1000,191073,8,1,<=40000,1,,,,
16251,56854,1000,191073,9,1,<=40000,1,,,,
16252,4879,1000,191073,10,1,<=40000,1,,,,
16253,10428,1000,191073,11,1,<=40000,1,,,,
16254,10670,1000,191528,0,3,40000+,0,,,,
16255,41496,1000,191528,1,3,<=40000,2,,,,
16256,6783,1000,193179,0,2,40000+,2,,,,
16257,67235,1000,193749,0,2,40000+,3,,,,
16258,28345,1000,193749,1,2,40000+,2,,,,
16259,32372,1000,193749,2,2,40000+,2,,,,
16260,5160,1000,194364,0,2,40000+,1,,,,
16261,33699,1000,196691,0,2,<=40000,2,,,,
16262,6293,1000,196691,1,2,40000+,2,,,,
16263,38396,1000,196691,2,2,<=40000,0,,,,
16264,20605,1000,196691,3,2,40000+,2,,,,
16265,66603,1000,198515,0,3,40000+,0,,,,
16266,30278,1000,198515,1,3,40000+,6,,,,
16267,77791,1000,198515,2,3,40000+,2,,,,
16268,37376,1000,199107,0,1,<=40000,1,,,,
16269,1996,1000,199107,1,1,<=40000,1,,,,
16270,66794,1000,199107,2,1,<=40000,2,,,,
16271,43765,1000,199107,3,1,<=40000,1,,,,
16272,76235,1000,199107,4,1,<=40000,0,,,,
16273,33890,1000,199107,5,1,<=40000,3,,,,
16274,30605,1000,199107,6,1,<=40000,1,,,,
16275,75169,1000,201723,0,2,40000+,3,,,,
16276,39712,1000,203643,0,3,40000+,2,,,,
16277,28512,1000,203643,1,3,40000+,2,,,,
16278,47636,1000,204862,0,1,<=40000,1,,,,
16279,59264,1000,204862,1,1,<=40000,3,,,,
16280,51588,1000,204862,2,1,<=40000,1,,,,
16281,40752,1000,204862,3,1,<=40000,1,,,,
16282,60150,1000,208427,0,1,<=40000,1,,,,
16283,25588,1000,208427,1,1,<=40000,2,,,,
16284,7869,1000,209408,0,1,<=40000,1,,,,
16285,64847,1000,209408,1,1,<=40000,0,,,,
16286,38463,1000,209408,2,1,<=40000,2,,,,
16287,41007,1000,209408,3,1,<=40000,0,,,,
16288,15006,1000,209408,4,1,<=40000,1,,,,
16289,60226,1000,211661,0,1,<=40000,1,,,,
16290,45245,1000,214054,0,4+,40000+,1,,,,
16291,17429,1000,214054,1,4+,40000+,0,,,,
16292,59342,1000,216007,0,1,<=40000,1,,,,
16293,42597,1000,216007,1,1,<=40000,1,,,,
16294,30130,1000,216007,2,1,<=40000,0,,,,
16295,43297,1000,216007,3,1,<=40000,1,,,,
16296,75741,1000,216007,4,1,<=40000,0,,,,
16297,8359,1000,216225,0,4+,<=40000,3,,,,
16298,75488,1000,216225,1,4+,40000+,2,,,,
16299,34882,1000,216225,2,4+,40000+,1,,,,
16300,45875,1000,216225,3,4+,40000+,5,,,,
16301,4572,1000,216225,4,4+,40000+,2,,,,
16302,59395,1000,221361,0,4+,40000+,0,,,,
16303,17686,1000,221361,1,4+,40000+,2,,,,
16304,40336,1000,224039,0,2,40000+,2,,,,
16305,25448,1000,224039,1,2,40000+,2,,,,
16306,22972,1000,225252,0,2,40000+,0,,,,
16307,74186,1000,225487,0,2,<=40000,4,,,,
16308,52856,1000,225487,1,2,40000+,0,,,,
16309,47710,1000,225487,2,2,40000+,2,,,,
16310,626,1000,227059,0,2,<=40000,2,,,,
16311,37559,1000,227059,1,2,40000+,2,,,,
16312,19191,1000,227059,2,2,40000+,1,,,,
16313,1888,1000,228544,0,2,<=40000,1,,,,
16314,66392,1000,229382,0,1,<=40000,1,,,,
16315,69149,1000,229382,1,1,<=40000,1,,,,
16316,69135,1000,229382,2,1,<=40000,1,,,,
16317,1252,1000,229382,3,1,<=40000,1,,,,
16318,46345,1000,229382,4,1,<=40000,1,,,,
16319,4440,1000,229382,5,1,<=40000,1,,,,
16320,77498,1000,229382,6,1,<=40000,2,,,,
16321,77527,1000,229382,7,1,<=40000,1,,,,
16322,36557,1000,229382,8,1,<=40000,0,,,,
16323,41820,1000,229382,9,1,<=40000,1,,,,
16324,52722,1000,234021,0,1,<=40000,1,,,,
16325,40659,1000,236622,0,1,<=40000,1,,,,
16326,14849,1000,236622,1,1,<=40000,2,,,,
16327,59109,1000,236622,2,1,<=40000,3,,,,
16328,72430,1000,236622,3,1,<=40000,1,,,,
16329,70329,1000,241143,0,2,40000+,3,,,,
16330,48893,1000,241143,1,2,<=40000,3,,,,
16331,66438,1000,241143,2,2,40000+,1,,,,
16332,68332,1000,241143,3,2,<=40000,2,,,,
16333,3430,1000,242305,0,1,<=40000,1,,,,
16334,47877,1000,242704,0,2,40000+,2,,,,
16335,73431,1000,242704,1,2,<=40000,6,,,,
16336,12682,1000,242704,2,2,<=40000,2,,,,
16337,10033,1000,243099,0,4+,40000+,2,,,,
16338,77713,1000,243207,0,3,40000+,6,,,,
16339,16701,1000,243207,1,3,40000+,2,,,,
16340,26219,1000,243207,2,3,<=40000,4,,,,
16341,31098,1000,244732,0,2,40000+,3,,,,
16342,39635,1000,244732,1,2,40000+,4,,,,
16343,74765,1000,244732,2,2,40000+,1,,,,
16344,35829,1000,246096,0,2,40000+,1,,,,
16345,76532,1000,246096,1,2,40000+,3,,,,
16346,66766,1000,247028,0,2,<=40000,4,,,,
16347,33074,1000,247028,1,2,40000+,3,,,,
16348,71782,1000,247683,0,1,<=40000,1,,,,
16349,29616,1000,248999,0,4+,<=40000,2,,,,
16350,62391,1000,248999,1,4+,40000+,3,,,,
16351,28475,1000,248999,2,4+,40000+,4,,,,
16352,9849,1000,248999,3,4+,40000+,3,,,,
16353,73694,1000,249365,0,1,<=40000,1,,,,
16354,53810,1000,249365,1,1,<=40000,1,,,,
16355,9281,1000,249887,0,1,<=40000,1,,,,
16356,66281,1000,249887,1,1,<=40000,1,,,,
16357,49754,1000,249887,2,1,<=40000,3,,,,
16358,70327,1000,251252,0,2,<=40000,2,,,,
16359,34294,1000,252645,0,1,<=40000,1,,,,
16360,43391,1000,252645,1,1,<=40000,1,,,,
16361,76578,1000,252645,2,1,<=40000,1,,,,
16362,11120,1000,252645,3,1,<=40000,0,,,,
16363,76554,1000,253534,0,4+,40000+,1,,,,
16364,28760,1000,254904,0,2,40000+,1,,,,
16365,14055,1000,254904,1,2,40000+,1,,,,
16366,69643,1000,254904,2,2,40000+,2,,,,
16367,18115,1000,255555,0,1,<=40000,1,,,,
16368,13902,1000,255555,1,1,<=40000,1,,,,
16369,45877,1000,255555,2,1,<=40000,1,,,,
16370,60057,1000,255555,3,1,<=40000,1,,,,
16371,15155,1000,255555,4,1,<=40000,2,,,,
16372,31872,1000,255555,5,1,<=40000,0,,,,
16373,23023,1000,255860,0,1,<=40000,1,,,,
16374,57688,1000,255860,1,1,<=40000,1,,,,
16375,58276,1000,261627,0,1,<=40000,1,,,,
16376,2901,1000,262516,0,3,40000+,3,,,,
16377,32245,1000,263931,0,3,<=40000,3,,,,
16378,28593,1000,263931,1,3,40000+,3,,,,
16379,3592,1000,263931,2,3,40000+,6,,,,
16380,55517,1000,270215,0,2,40000+,2,,,,
16381,54591,1000,272665,0,1,<=40000,0,,,,
16382,38601,1000,272665,1,1,<=40000,0,,,,
16383,55409,1000,272665,2,1,<=40000,1,,,,
16384,34318,1000,272665,3,1,<=40000,1,,,,
16385,17096,1000,281618,0,1,<=40000,1,,,,
16386,53533,1000,281618,1,1,<=40000,1,,,,
16387,77002,1000,281618,2,1,<=40000,1,,,,
16388,12443,1000,282514,0,1,<=40000,1,,,,
16389,35401,1000,282514,1,1,<=40000,1,,,,
16390,64035,1000,282514,2,1,<=40000,1,,,,
16391,41635,1000,282514,3,1,<=40000,2,,,,
16392,57307,1000,282559,0,2,<=40000,1,,,,
16393,19466,1000,282559,1,2,40000+,2,,,,
16394,1521,1000,282559,2,2,<=40000,2,,,,
16395,31670,1000,282559,3,2,40000+,2,,,,
16396,5158,1000,288136,0,1,<=40000,0,,,,
16397,40961,1000,290122,0,3,<=40000,3,,,,
16398,401,1000,290122,1,3,40000+,2,,,,
16399,39953,1000,290122,2,3,<=40000,2,,,,
16400,34198,1000,294216,0,1,<=40000,1,,,,
16401,60818,1000,294231,0,1,<=40000,1,,,,
16402,41117,1000,294231,1,1,<=40000,1,,,,
16403,31816,1000,294231,2,1,<=40000,1,,,,
16404,35784,1000,294231,3,1,<=40000,1,,,,
16405,10929,1000,298154,0,2,40000+,3,,,,
16406,35526,1000,298154,1,2,<=40000,1,,,,
16407,46813,1000,300523,0,3,<=40000,3,,,,
16408,72849,1000,305981,0,1,<=40000,0,,,,
16409,27416,1000,305981,1,1,<=40000,1,,,,
16410,36524,1000,305981,2,1,<=40000,1,,,,
16411,20815,1000,308544,0,1,<=40000,1,,,,
16412,7564,1000,308544,1,1,<=40000,1,,,,
16413,57087,1000,316863,0,1,<=40000,2,,,,
16414,39499,1000,316863,1,1,<=40000,1,,,,
16415,35097,1000,317190,0,3,40000+,2,,,,
16416,8069,1000,317190,1,3,40000+,2,,,,
16417,29049,1000,317190,2,3,40000+,3,,,,
16418,9466,1000,317190,3,3,<=40000,3,,,,
16419,2041,1000,317190,4,3,40000+,2,,,,
16420,57336,1000,317726,0,4+,40000+,3,,,,
16421,47577,1000,319878,0,2,40000+,2,,,,
16422,48335,1000,319878,1,2,40000+,0,,,,
16423,63175,1000,319878,2,2,40000+,2,,,,
16424,70221,1000,319878,3,2,40000+,2,,,,
16425,55408,1000,319878,4,2,<=40000,3,,,,
16426,48715,1000,319878,5,2,40000+,2,,,,
16427,5260,1000,319878,6,2,40000+,2,,,,
16428,24091,1000,319878,7,2,<=40000,1,,,,
16429,16592,1000,320014,0,1,<=40000,1,,,,
16430,51671,1000,320216,0,1,<=40000,0,,,,
16431,5585,1000,320216,1,1,<=40000,1,,,,
16432,55025,1000,321561,0,1,<=40000,1,,,,
16433,16041,1000,321561,1,1,<=40000,2,,,,
16434,6870,1000,321844,0,3,40000+,0,,,,
16435,1141,1000,321844,1,3,40000+,2,,,,
16436,19392,1000,321844,2,3,40000+,4,,,,
16437,36494,1000,328528,0,4+,40000+,0,,,,
16438,13600,1000,328528,1,4+,<=40000,3,,,,
16439,26655,1000,329100,0,3,40000+,2,,,,
16440,69845,1000,329100,1,3,<=40000,1,,,,
16441,34765,1000,329100,2,3,40000+,4,,,,
16442,865,1000,329100,3,3,40000+,2,,,,
16443,65326,1000,329100,4,3,<=40000,3,,,,
16444,66441,1000,329100,5,3,40000+,2,,,,
16445,9071,1000,329100,6,3,40000+,4,,,,
16446,11542,1000,329100,7,3,40000+,2,,,,
16447,22167,1000,331848,0,3,<=40000,1,,,,
16448,27433,1000,336189,0,4+,40000+,0,,,,
16449,53918,1000,336189,1,4+,40000+,2,,,,
16450,2096,1000,337716,0,1,<=40000,2,,,,
16451,27211,1000,337716,1,1,<=40000,1,,,,
16452,4055,1000,337716,2,1,<=40000,1,,,,
16453,9782,1000,338729,0,4+,<=40000,3,,,,
16454,15561,1000,338729,1,4+,40000+,2,,,,
16455,37812,1000,338729,2,4+,<=40000,3,,,,
16456,8493,1000,340363,0,1,<=40000,2,,,,
16457,53659,1000,340363,1,1,<=40000,2,,,,
16458,62781,1000,340363,2,1,<=40000,1,,,,
16459,66434,1000,340363,3,1,<=40000,1,,,,
16460,53087,1000,342884,0,2,<=40000,2,,,,
16461,9021,1000,342884,1,2,40000+,1,,,,
16462,77206,1000,342884,2,2,40000+,0,,,,
16463,56628,1000,342898,0,1,<=40000,1,,,,
16464,19649,1000,342898,1,1,<=40000,1,,,,
16465,41064,1000,342898,2,1,<=40000,4,,,,
16466,70947,1000,342898,3,1,<=40000,0,,,,
16467,54460,1000,342898,4,1,<=40000,0,,,,
16468,64714,1000,342898,5,1,<=40000,1,,,,
16469,3750,1000,342898,6,1,<=40000,1,,,,
16470,26622,1000,342898,7,1,<=40000,1,,,,
16471,56223,1000,342898,8,1,<=40000,1,,,,
16472,3655,1000,342898,9,1,<=40000,1,,,,
16473,28357,1000,342898,10,1,<=40000,1,,,,
16474,4815,1000,345817,0,2,<=40000,2,,,,
16475,9438,1000,346359,0,4+,40000+,2,,,,
16476,46400,1000,346359,1,4+,40000+,1,,,,
16477,38299,1000,353200,0,1,<=40000,1,,,,
16478,17010,1000,353200,1,1,<=40000,1,,,,
16479,44313,1000,353200,2,1,<=40000,1,,,,
16480,1748,1000,353286,0,3,40000+,4,,,,
16481,8047,1000,353998,0,2,40000+,2,,,,
16482,37771,1000,353998,1,2,40000+,0,,,,
16483,66290,1000,353998,2,2,40000+,1,,,,
16484,15811,1000,353998,3,2,<=40000,2,,,,
16485,75900,1000,355003,0,2,40000+,2,,,,
16486,44813,1000,358623,0,4+,40000+,2,,,,
16487,77716,1000,358623,1,4+,40000+,2,,,,
16488,35468,1000,359793,0,4+,40000+,2,,,,
16489,75331,1000,359793,1,4+,40000+,3,,,,
16490,44885,1000,359793,2,4+,40000+,2,,,,
16491,75072,1000,360543,0,1,<=40000,0,,,,
16492,6290,1000,360543,1,1,<=40000,0,,,,
16493,20735,1000,360543,2,1,<=40000,1,,,,
16494,56928,1000,360543,3,1,<=40000,1,,,,
16495,13810,1000,360543,4,1,<=40000,1,,,,
16496,40640,1000,360543,5,1,<=40000,1,,,,
16497,30391,1000,360543,6,1,<=40000,1,,,,
16498,63020,1000,360543,7,1,<=40000,1,,,,
16499,52473,1000,360543,8,1,<=40000,1,,,,
16500,10569,1000,360543,9,1,<=40000,1,,,,
16501,77362,1000,360869,0,1,<=40000,1,,,,
16502,43149,1000,363520,0,4+,<=40000,0,,,,
16503,46386,1000,363520,1,4+,40000+,2,,,,
16504,38405,1000,363520,2,4+,<=40000,2,,,,
16505,26942,1000,363520,3,4+,40000+,3,,,,
16506,67013,1000,363652,0,2,40000+,2,,,,
16507,70230,1000,364669,0,1,<=40000,1,,,,
16508,54814,1000,365933,0,2,40000+,1,,,,
16509,60694,1000,365933,1,2,<=40000,0,,,,
16510,24356,1000,366032,0,3,40000+,2,,,,
